,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,region,GDP,Medal Values,BMI
9541,88124,Stuart Peter O'Grady,M,18.0,177.0,71.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,Australia,325692532492.5017,1,22.66270867247598
9542,88124,Stuart Peter O'Grady,M,22.0,177.0,71.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,Australia,401819423368.7405,1,22.66270867247598
9543,88124,Stuart Peter O'Grady,M,22.0,177.0,71.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Men's Points Race,Bronze,Australia,401819423368.7405,1,22.66270867247598
9544,88124,Stuart Peter O'Grady,M,31.0,177.0,71.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Madison,Gold,Australia,613329776639.6359,1,22.66270867247598
9545,88131,smail Oan,M,27.0,170.0,73.0,Turkey,TUR,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver,Turkey,13995067817.509249,1,25.25951557093426
9546,88131,smail Oan,M,31.0,170.0,73.0,Turkey,TUR,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold,Turkey,11177777777.777777,2,25.25951557093426
9547,88136,Michihiro Ogasawara,M,30.0,178.0,81.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Bronze,Japan,4815148854362.112,1,25.5649539199596
9548,88151,Naoya Ogawa,M,24.0,191.0,130.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Heavyweight,Silver,Japan,3897826229662.8613,1,35.63498807598476
9549,88162,Aritatsu Ogi,M,25.0,177.0,73.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,Bronze,Japan,146601072685.5111,1,23.301094832264035
9550,88179,"Charles S. ""Charlie"" Ogletree",M,36.0,175.0,70.0,United States,USA,2004 Summer,2004,Summer,Athina,Sailing,Sailing Mixed Multihull,Silver,USA,12274928000000.0,1,22.857142857142858
9551,88185,Maja Ognjenovi,F,31.0,183.0,67.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver,Serbia,38299854688.127655,2,20.00656932126967
9552,88226,Kelley Maureen O'Hara,F,23.0,165.0,58.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold,USA,16155255000000.0,1,21.30394857667585
9553,88233,Jenna O'Hea,F,25.0,186.0,76.0,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze,Australia,1538194473087.2344,1,21.967857555786793
9554,88236,Oh Ha-Na,F,27.0,175.0,65.0,South Korea,KOR,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's Foil, Team",Bronze,South Korea,1222807284485.3147,1,21.224489795918366
9555,88237,Oh Hye-Ri,F,28.0,182.0,69.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,Gold,South Korea,1411245589976.6301,1,20.830817534114235
9556,88239,Oh Jin-Hyek,M,30.0,182.0,100.0,South Korea,KOR,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,Gold,South Korea,1222807284485.3147,1,30.189590629151066
9557,88239,Oh Jin-Hyek,M,30.0,182.0,100.0,South Korea,KOR,2012 Summer,2012,Summer,London,Archery,Archery Men's Team,Bronze,South Korea,1222807284485.3147,1,30.189590629151066
9558,88241,Oh Seong-Ok,F,19.0,171.0,64.0,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,Gold,South Korea,350051111253.4426,1,21.887076365377382
9559,88241,Oh Seong-Ok,F,23.0,171.0,64.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,Silver,South Korea,598099073901.4233,1,21.887076365377382
9560,88241,Oh Seong-Ok,F,31.0,171.0,64.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,Silver,South Korea,764880644710.6486,1,21.887076365377382
9561,88241,Oh Seong-Ok,F,35.0,171.0,64.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Bronze,South Korea,1002219052967.5375,1,21.887076365377382
9562,88243,Oh Yeong-Ran,F,23.0,171.0,73.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,Silver,South Korea,598099073901.4233,3,24.96494647925858
9563,88243,Oh Yeong-Ran,F,31.0,171.0,73.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,Silver,South Korea,764880644710.6486,3,24.96494647925858
9564,88243,Oh Yeong-Ran,F,35.0,171.0,73.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Bronze,South Korea,1002219052967.5375,2,24.96494647925858
9565,88287,Thomas Mikael Ohlsson,M,25.0,185.0,85.0,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver,Sweden,107661673734.85818,1,24.835646457268076
9566,88299,Shinobu Ohno,F,28.0,154.0,51.0,Japan,JPN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Silver,Japan,6203213121334.122,2,21.504469556417607
9567,88313,Masashi Ohuchi,M,21.0,165.0,80.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Middleweight,Bronze,Japan,81749006381.51111,1,29.384756657483933
9568,88313,Masashi Ohuchi,M,25.0,165.0,80.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Middleweight,Silver,Japan,146601072685.5111,1,29.384756657483933
9569,88316,Christine Ijeoma Chika Ohuruogu,F,24.0,172.0,70.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 400 metres,Gold,UK,2890564338235.294,1,23.661438615467823
9570,88316,Christine Ijeoma Chika Ohuruogu,F,28.0,172.0,70.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 400 metres,Silver,UK,2662085168498.9336,1,23.661438615467823
9571,88316,Christine Ijeoma Chika Ohuruogu,F,32.0,172.0,70.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,UK,2647898654635.2383,2,23.661438615467823
9572,88335,Sumie Oinuma,F,22.0,171.0,60.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,Silver,Japan,146601072685.5111,1,20.519134092541297
9573,88335,Sumie Oinuma,F,25.0,171.0,60.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Women's Volleyball,Silver,Japan,316393344649.993,2,20.519134092541297
9574,88359,"Octavio ""Augie"" Ojeda",M,21.0,175.0,79.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Bronze,USA,8100201000000.0,1,25.79591836734694
9575,88390,Yukiaki Okabe,M,23.0,167.0,65.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,Japan,81749006381.51111,1,23.306680053067517
9576,88394,Hirotaka Okada,M,25.0,170.0,86.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Middleweight,Bronze,Japan,3897826229662.8613,1,29.75778546712803
9577,88402,"Chukwuemeka Noubuisi ""Emeka"" Okafor",M,21.0,205.0,115.0,United States,USA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Bronze,USA,12274928000000.0,1,27.364663890541348
9578,88415,Mariko Okamoto (-Nakano),F,20.0,173.0,66.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Women's Volleyball,Silver,Japan,316393344649.993,1,22.052190183434128
9579,88415,Mariko Okamoto (-Nakano),F,24.0,173.0,66.0,Japan,JPN,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Women's Volleyball,Gold,Japan,583142956487.9742,1,22.052190183434128
9580,88420,Yoriko Okamoto,F,29.0,169.0,67.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Welterweight,Bronze,Japan,4887519660744.858,1,23.458562375266975
9581,88423,Teruichi Okamura,M,24.0,156.0,54.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Team All-Around,Gold,Japan,316393344649.993,1,22.189349112426033
9582,88426,Isao Okano,M,20.0,171.0,80.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Judo,Judo Men's Middleweight,Gold,Japan,81749006381.51111,1,27.358845456721728
9583,88459,Makoto Okiguchi,M,22.0,161.0,57.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Team All-Around,Silver,Japan,5037908465114.4795,1,21.98989236526368
9584,88461,Poliana Okimoto-Cintra,F,33.0,165.0,52.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,Bronze,Brazil,1796186586414.4456,1,19.100091827364558
9585,88462,"Elizabeth Anne ""Betty"" Okino",F,17.0,162.0,43.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,Bronze,USA,6539299000000.0,1,16.384697454656298
9586,88468,Seiji Oko,M,20.0,194.0,92.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Men's Volleyball,Silver,Japan,146601072685.5111,1,24.444680624933575
9587,88468,Seiji Oko,M,24.0,194.0,92.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Men's Volleyball,Gold,Japan,316393344649.993,1,24.444680624933575
9588,88474,Courtney Okolo,F,22.0,173.0,59.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,USA,18624475000000.0,1,19.713321527615356
9589,88519,Hideaki Okubo,M,27.0,176.0,78.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Silver,Japan,4833712542207.097,2,25.180785123966942
9590,88526,Nozomi Okuhara,F,21.0,156.0,51.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Singles,Bronze,Japan,4940158776617.156,1,20.956607495069033
9591,88531,Yoshihiro Okumura,M,21.0,182.0,75.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,Japan,4815148854362.112,1,22.6421929718633
9592,88534,Fumiko Okuno,F,20.0,160.0,49.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Synchronized Swimming,Synchronized Swimming Women's Solo,Bronze,Japan,3897826229662.8613,1,19.140624999999996
9593,88534,Fumiko Okuno,F,20.0,160.0,49.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Synchronized Swimming,Synchronized Swimming Women's Duet,Bronze,Japan,3897826229662.8613,1,19.140624999999996
9594,88562,Leire Olaberria Dorronsoro,F,31.0,172.0,61.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Women's Points Race,Bronze,Spain,1635015380108.3933,1,20.61925365062196
9595,88580,Hakeem Abdul Olajuwon,M,33.0,213.0,113.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,Gold,USA,8100201000000.0,1,24.906874738257404
9596,88583,"Jess ""Josu"" Olalla Iraeta",M,25.0,196.0,95.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,Bronze,Spain,640998292394.5883,2,24.729279466888798
9597,88583,"Jess ""Josu"" Olalla Iraeta",M,29.0,196.0,95.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Bronze,Spain,595402616546.8951,1,24.729279466888798
9598,88590,Abraham Olano Manzano,M,26.0,178.0,64.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Men's Individual Time Trial,Silver,Spain,640998292394.5883,1,20.199469763918696
9599,88593,Rafael Andrs Olarra Guerrero,M,22.0,184.0,75.0,Chile,CHI,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Bronze,Chile,6439703434.710243,1,22.152646502835537
9600,88596,Maria Olaru,F,18.0,163.0,48.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,Silver,Romania,37438527799.53015,1,18.06616733787497
